Node Number	X Location (m)	Y Location (m)	Z Location (m)	
619	-1.2498e-003	7.9906e-003	0.	
620	-1.211e-003	7.8659e-003	0.	
621	-1.1146e-003	7.7778e-003	0.	
622	-9.8632e-004	7.7504e-003	0.	
623	-8.6172e-004	7.7917e-003	0.	
624	-7.7559e-004	7.8898e-003	0.	
625	2.5e-004	8.e-003	0.	
626	2.1547e-004	8.1268e-003	0.	
627	1.2242e-004	8.218e-003	0.	
628	-5.0549e-006	8.2499e-003	0.	
629	-1.3109e-004	8.2129e-003	0.	
630	-2.204e-004	8.118e-003	0.	
631	-2.498e-004	7.9899e-003	0.	
632	-2.1023e-004	7.8647e-003	0.	
633	-1.1359e-004	7.7773e-003	0.	
634	1.4189e-005	7.7504e-003	0.	
635	1.3816e-004	7.7916e-003	0.	
636	2.2428e-004	7.8896e-003	0.	
637	1.25e-003	8.e-003	0.	
638	1.2158e-003	8.1262e-003	0.	
639	1.1227e-003	8.2178e-003	0.	
640	9.9524e-004	8.25e-003	0.	
641	8.69e-004	8.2129e-003	0.	
642	7.7963e-004	8.1181e-003	0.	
643	7.5018e-004	7.9905e-003	0.	
644	7.8939e-004	7.8653e-003	0.	
645	8.8586e-004	7.7776e-003	0.	
646	1.0141e-003	7.7504e-003	0.	
647	1.1385e-003	7.7919e-003	0.	
648	1.2245e-003	7.8901e-003	0.	
649	2.25e-003	8.e-003	0.	
650	2.2158e-003	8.1262e-003	0.	
651	2.1226e-003	8.2178e-003	0.	
652	1.9951e-003	8.25e-003	0.	
653	1.8689e-003	8.2128e-003	0.	
654	1.7794e-003	8.1175e-003	0.	
655	1.7502e-003	7.99e-003	0.	
656	1.7895e-003	7.8651e-003	0.	
657	1.8863e-003	7.7773e-003	0.	
658	2.0146e-003	7.7504e-003	0.	
659	2.1384e-003	7.7918e-003	0.	
660	2.2246e-003	7.8902e-003	0.	
661	-1.75e-003	-3.e-003	0.	
662	-1.7841e-003	-2.8739e-003	0.	
663	-1.8773e-003	-2.7822e-003	0.	
664	-2.0037e-003	-2.75e-003	0.	
665	-2.1295e-003	-2.7862e-003	0.	
666	-2.22e-003	-2.8813e-003	0.	
667	-2.2499e-003	-3.0083e-003	0.	
668	-2.2114e-003	-3.1334e-003	0.	
669	-2.1145e-003	-3.2223e-003	0.	
670	-1.9861e-003	-3.2496e-003	0.	
671	-1.8619e-003	-3.2084e-003	0.	
672	-1.7754e-003	-3.1098e-003	0.	
673	-7.5e-004	-3.e-003	0.	
674	-7.8459e-004	-2.8731e-003	0.	
675	-8.7781e-004	-2.7819e-003	0.	
676	-1.004e-003	-2.75e-003	0.	
677	-1.1297e-003	-2.7863e-003	0.	
678	-1.2199e-003	-2.8812e-003	0.	
679	-1.2499e-003	-3.0082e-003	0.	
680	-1.2115e-003	-3.1332e-003	0.	
681	-1.1149e-003	-3.222e-003	0.	
682	-9.8654e-004	-3.2496e-003	0.	
683	-8.6216e-004	-3.2086e-003	0.	
684	-7.7569e-004	-3.1104e-003	0.	
685	2.5e-004	-3.e-003	0.	
686	2.1543e-004	-2.8731e-003	0.	
687	1.2219e-004	-2.7819e-003	0.	
688	-4.1955e-006	-2.75e-003	0.	
689	-1.2948e-004	-2.7861e-003	0.	
690	-2.1959e-004	-2.8805e-003	0.	
691	-2.4985e-004	-3.0085e-003	0.	
692	-2.111e-004	-3.1339e-003	0.	
693	-1.1476e-004	-3.2221e-003	0.	
694	1.3457e-005	-3.2496e-003	0.	
695	1.3793e-004	-3.2085e-003	0.	
696	2.2425e-004	-3.1105e-003	0.	
697	1.25e-003	-3.e-003	0.	
698	1.2158e-003	-2.8737e-003	0.	
699	1.1223e-003	-2.7819e-003	0.	
700	9.9555e-004	-2.75e-003	0.	
701	8.7051e-004	-2.7862e-003	0.	
702	7.8043e-004	-2.8805e-003	0.	
703	7.5014e-004	-3.0083e-003	0.	
704	7.8876e-004	-3.1337e-003	0.	
705	8.8508e-004	-3.222e-003	0.	
706	1.0132e-003	-3.2497e-003	0.	
707	1.1379e-003	-3.2085e-003	0.	
708	1.2244e-003	-3.1101e-003	0.	
709	2.25e-003	-3.e-003	0.	
710	2.216e-003	-2.874e-003	0.	
711	2.1222e-003	-2.7819e-003	0.	
712	1.9954e-003	-2.75e-003	0.	
713	1.8701e-003	-2.7864e-003	0.	
714	1.78e-003	-2.8812e-003	0.	
715	1.7501e-003	-3.0083e-003	0.	
716	1.7885e-003	-3.1333e-003	0.	
717	1.885e-003	-3.222e-003	0.	
718	2.0129e-003	-3.2497e-003	0.	
719	2.1377e-003	-3.2087e-003	0.	
720	2.2245e-003	-3.11e-003	0.	
721	-1.75e-003	-4.e-003	0.	
722	-1.7841e-003	-3.874e-003	0.	
723	-1.8775e-003	-3.7821e-003	0.	
724	-2.0041e-003	-3.75e-003	0.	
725	-2.13e-003	-3.7864e-003	0.	
726	-2.2204e-003	-3.882e-003	0.	
727	-2.2498e-003	-4.0091e-003	0.	
728	-2.2111e-003	-4.1339e-003	0.	
729	-2.1138e-003	-4.2226e-003	0.	
730	-1.9857e-003	-4.2496e-003	0.	
731	-1.8618e-003	-4.2083e-003	0.	
732	-1.7754e-003	-4.1097e-003	0.	
733	-7.5e-004	-4.e-003	0.	
734	-7.8459e-004	-3.8731e-003	0.	
735	-8.7809e-004	-3.7817e-003	0.	
736	-1.005e-003	-3.7501e-003	0.	
737	-1.131e-003	-3.787e-003	0.	
738	-1.2207e-003	-3.8826e-003	0.	
739	-1.2498e-003	-4.0102e-003	0.	
740	-1.2106e-003	-4.1347e-003	0.	
741	-1.1138e-003	-4.2226e-003	0.	
742	-9.8613e-004	-4.2496e-003	0.	
743	-8.6235e-004	-4.2087e-003	0.	
744	-7.7579e-004	-4.1106e-003	0.	
745	2.5e-004	-4.e-003	0.	
746	2.1542e-004	-3.8731e-003	0.	
747	1.2226e-004	-3.7819e-003	0.	
748	-4.5734e-006	-3.75e-003	0.	
749	-1.3013e-004	-3.7865e-003	0.	
750	-2.1992e-004	-3.8811e-003	0.	
751	-2.4983e-004	-4.0092e-003	0.	
752	-2.1064e-004	-4.1347e-003	0.	
753	-1.1418e-004	-4.2224e-003	0.	
754	1.3833e-005	-4.2496e-003	0.	
755	1.3799e-004	-4.2085e-003	0.	
756	2.2422e-004	-4.1106e-003	0.	
757	1.25e-003	-4.e-003	0.	
758	1.2157e-003	-3.8735e-003	0.	
759	1.122e-003	-3.7818e-003	0.	
760	9.9472e-004	-3.7501e-003	0.	
761	8.6925e-004	-3.7869e-003	0.	
762	7.7961e-004	-3.882e-003	0.	
763	7.502e-004	-4.0101e-003	0.	
764	7.8986e-004	-4.1354e-003	0.	
765	8.8679e-004	-4.2229e-003	0.	
766	1.0144e-003	-4.2496e-003	0.	
767	1.1382e-003	-4.2083e-003	0.	
768	1.2244e-003	-4.1102e-003	0.	
769	2.25e-003	-4.e-003	0.	
770	2.2159e-003	-3.8739e-003	0.	
771	2.122e-003	-3.7818e-003	0.	
772	1.9949e-003	-3.7501e-003	0.	
773	1.8696e-003	-3.7867e-003	0.	
774	1.7796e-003	-3.882e-003	0.	
775	1.7502e-003	-4.0091e-003	0.	
776	1.7889e-003	-4.1339e-003	0.	
777	1.8855e-003	-4.2223e-003	0.	
778	2.0133e-003	-4.2496e-003	0.	
779	2.1379e-003	-4.2085e-003	0.	
780	2.2246e-003	-4.1097e-003	0.	
781	-1.75e-003	-5.e-003	0.	
782	-1.7842e-003	-4.8739e-003	0.	
783	-1.8777e-003	-4.782e-003	0.	
784	-2.0046e-003	-4.75e-003	0.	
785	-2.1307e-003	-4.7869e-003	0.	
786	-2.2208e-003	-4.8827e-003	0.	
787	-2.2498e-003	-5.0102e-003	0.	
788	-2.2107e-003	-5.1346e-003	0.	
789	-2.1132e-003	-5.2229e-003	0.	
790	-1.9853e-003	-5.2496e-003	0.	
791	-1.8616e-003	-5.2082e-003	0.	
792	-1.7754e-003	-5.1099e-003	0.	
793	-7.5e-004	-5.e-003	0.	
794	-7.8463e-004	-4.8731e-003	0.	
795	-8.7819e-004	-4.7817e-003	0.	
796	-1.0048e-003	-4.75e-003	0.	
797	-1.1301e-003	-4.7865e-003	0.	
798	-1.2199e-003	-4.8811e-003	0.	
799	-1.2499e-003	-5.0083e-003	0.	
800	-1.2114e-003	-5.1334e-003	0.	
801	-1.1146e-003	-5.2222e-003	0.	
802	-9.866e-004	-5.2496e-003	0.	
803	-8.6265e-004	-5.2089e-003	0.	
804	-7.7592e-004	-5.1108e-003	0.	
805	2.5e-004	-5.e-003	0.	
806	2.1548e-004	-4.8732e-003	0.	
807	1.2218e-004	-4.7819e-003	0.	
808	-5.0423e-006	-4.7501e-003	0.	
809	-1.3086e-004	-4.787e-003	0.	
810	-2.2041e-004	-4.882e-003	0.	
811	-2.4979e-004	-5.0102e-003	0.	
812	-2.1013e-004	-5.1354e-003	0.	
813	-1.1332e-004	-5.2228e-003	0.	
814	1.4176e-005	-5.2496e-003	0.	
815	1.3793e-004	-5.2085e-003	0.	
816	2.2419e-004	-5.1106e-003	0.	
817	1.25e-003	-5.e-003	0.	
818	1.2157e-003	-4.8737e-003	0.	
819	1.1222e-003	-4.7819e-003	0.	
820	9.9475e-004	-4.7501e-003	0.	
821	8.6911e-004	-4.787e-003	0.	
822	7.7953e-004	-4.8821e-003	0.	
823	7.502e-004	-5.0101e-003	0.	
824	7.8984e-004	-5.1354e-003	0.	
825	8.8658e-004	-5.2228e-003	0.	
826	1.0139e-003	-5.2496e-003	0.	
827	1.1381e-003	-5.2084e-003	0.	
828	1.2244e-003	-5.1101e-003	0.	
829	2.25e-003	-5.e-003	0.	
830	2.2158e-003	-4.8738e-003	0.	
831	2.1218e-003	-4.7817e-003	0.	
832	1.9944e-003	-4.7501e-003	0.	
833	1.8689e-003	-4.7871e-003	0.	
834	1.7792e-003	-4.8828e-003	0.	
835	1.7502e-003	-5.0102e-003	0.	
836	1.7894e-003	-5.1347e-003	0.	
837	1.8862e-003	-5.2226e-003	0.	
838	2.0138e-003	-5.2496e-003	0.	
839	2.1381e-003	-5.2084e-003	0.	
840	2.2247e-003	-5.1097e-003	0.	
841	-1.75e-003	-6.e-003	0.	
842	-1.7842e-003	-5.8737e-003	0.	
843	-1.8778e-003	-5.7819e-003	0.	
844	-2.0044e-003	-5.75e-003	0.	
845	-2.1301e-003	-5.7865e-003	0.	
846	-2.2205e-003	-5.8822e-003	0.	
847	-2.2498e-003	-6.0097e-003	0.	
848	-2.2109e-003	-6.1342e-003	0.	
849	-2.1139e-003	-6.2225e-003	0.	
850	-1.9861e-003	-6.2496e-003	0.	
851	-1.8619e-003	-6.2084e-003	0.	
852	-1.7755e-003	-6.11e-003	0.	
853	-7.5e-004	-6.e-003	0.	
854	-7.8441e-004	-5.8734e-003	0.	
855	-8.7765e-004	-5.782e-003	0.	
856	-1.0043e-003	-5.75e-003	0.	
857	-1.13e-003	-5.7865e-003	0.	
858	-1.2202e-003	-5.8816e-003	0.	
859	-1.2498e-003	-6.009e-003	0.	
860	-1.2111e-003	-6.1339e-003	0.	
861	-1.1145e-003	-6.2222e-003	0.	
862	-9.8669e-004	-6.2496e-003	0.	
863	-8.6236e-004	-6.2087e-003	0.	
864	-7.7576e-004	-6.1105e-003	0.	
865	2.5e-004	-6.e-003	0.	
866	2.1551e-004	-5.8733e-003	0.	
867	1.2223e-004	-5.7819e-003	0.	
868	-4.4632e-006	-5.75e-003	0.	
869	-1.2997e-004	-5.7864e-003	0.	
870	-2.1993e-004	-5.8811e-003	0.	
871	-2.4984e-004	-6.009e-003	0.	
872	-2.1074e-004	-6.1345e-003	0.	
873	-1.1413e-004	-6.2224e-003	0.	
874	1.3593e-005	-6.2496e-003	0.	
875	1.3783e-004	-6.2086e-003	0.	
876	2.2419e-004	-6.1106e-003	0.	
877	1.25e-003	-6.e-003	0.	
878	1.2158e-003	-5.8737e-003	0.	
879	1.1221e-003	-5.7818e-003	0.	
880	9.951e-004	-5.75e-003	0.	
881	8.6969e-004	-5.7866e-003	0.	
882	7.7992e-004	-5.8814e-003	0.	
883	7.5016e-004	-6.009e-003	0.	
884	7.8919e-004	-6.1344e-003	0.	
885	8.8595e-004	-6.2225e-003	0.	
886	1.0139e-003	-6.2496e-003	0.	
887	1.1382e-003	-6.2083e-003	0.	
888	1.2244e-003	-6.1101e-003	0.	
889	2.25e-003	-6.e-003	0.	
890	2.2157e-003	-5.8737e-003	0.	
891	2.1217e-003	-5.7816e-003	0.	
892	1.9947e-003	-5.7501e-003	0.	
893	1.8694e-003	-5.7868e-003	0.	
894	1.7795e-003	-5.8822e-003	0.	
895	1.7502e-003	-6.0096e-003	0.	
896	1.7893e-003	-6.1345e-003	0.	
897	1.8862e-003	-6.2226e-003	0.	
898	2.0141e-003	-6.2496e-003	0.	
899	2.1384e-003	-6.2082e-003	0.	
900	2.2246e-003	-6.1097e-003	0.	
901	-1.75e-003	-7.e-003	0.	
902	-1.7842e-003	-6.8737e-003	0.	
903	-1.8776e-003	-6.782e-003	0.	
904	-2.0044e-003	-6.75e-003	0.	
905	-2.13e-003	-6.7864e-003	0.	
906	-2.2203e-003	-6.8817e-003	0.	
907	-2.2498e-003	-7.0091e-003	0.	
908	-2.2112e-003	-7.1338e-003	0.	
909	-2.1148e-003	-7.2221e-003	0.	
910	-1.9866e-003	-7.2496e-003	0.	
911	-1.8618e-003	-7.2084e-003	0.	
912	-1.7755e-003	-7.11e-003	0.	
913	-7.5e-004	-7.e-003	0.	
914	-7.8451e-004	-6.8733e-003	0.	
915	-8.7779e-004	-6.7819e-003	0.	
916	-1.0047e-003	-6.75e-003	0.	
917	-1.1303e-003	-6.7866e-003	0.	
918	-1.2199e-003	-6.8811e-003	0.	
919	-1.2499e-003	-7.008e-003	0.	
920	-1.2118e-003	-7.1329e-003	0.	
921	-1.1157e-003	-7.2216e-003	0.	
922	-9.8754e-004	-7.2497e-003	0.	
923	-8.6248e-004	-7.2088e-003	0.	
924	-7.7578e-004	-7.1106e-003	0.	
925	2.5e-004	-7.e-003	0.	
926	2.155e-004	-6.8733e-003	0.	
927	1.2229e-004	-6.7819e-003	0.	
928	-4.3917e-006	-6.75e-003	0.	
929	-1.2984e-004	-6.7864e-003	0.	
930	-2.1983e-004	-6.8809e-003	0.	
931	-2.4984e-004	-7.0089e-003	0.	
932	-2.1082e-004	-7.1344e-003	0.	
933	-1.1442e-004	-7.2223e-003	0.	
934	1.3593e-005	-7.2496e-003	0.	
935	1.3807e-004	-7.2084e-003	0.	
936	2.2425e-004	-7.1105e-003	0.	
937	1.25e-003	-7.e-003	0.	
938	1.2158e-003	-6.8738e-003	0.	
939	1.1223e-003	-6.782e-003	0.	
940	9.9554e-004	-6.75e-003	0.	
941	8.7002e-004	-6.7864e-003	0.	
942	7.801e-004	-6.8811e-003	0.	
943	7.5015e-004	-7.0087e-003	0.	
944	7.8912e-004	-7.1343e-003	0.	
945	8.8578e-004	-7.2224e-003	0.	
946	1.0142e-003	-7.2496e-003	0.	
947	1.1386e-003	-7.2081e-003	0.	
948	1.2245e-003	-7.1099e-003	0.	
949	2.25e-003	-7.e-003	0.	
950	2.2158e-003	-6.8737e-003	0.	
951	2.1221e-003	-6.7818e-003	0.	
952	1.9952e-003	-6.75e-003	0.	
953	1.8698e-003	-6.7866e-003	0.	
954	1.7798e-003	-6.8817e-003	0.	
955	1.7502e-003	-7.0091e-003	0.	
956	1.789e-003	-7.1341e-003	0.	
957	1.8858e-003	-7.2224e-003	0.	
958	2.0143e-003	-7.2496e-003	0.	
959	2.1387e-003	-7.208e-003	0.	
960	2.2247e-003	-7.1096e-003	0.	
961	-1.75e-003	-8.e-003	0.	
962	-1.7843e-003	-7.8737e-003	0.	
963	-1.8775e-003	-7.7821e-003	0.	
964	-2.0046e-003	-7.75e-003	0.	
965	-2.13e-003	-7.7864e-003	0.	
966	-2.22e-003	-7.8812e-003	0.	
967	-2.2499e-003	-8.0085e-003	0.	
968	-2.2114e-003	-8.1334e-003	0.	
969	-2.1152e-003	-8.2219e-003	0.	
970	-1.9866e-003	-8.2496e-003	0.	
971	-1.8617e-003	-8.2083e-003	0.	
972	-1.7755e-003	-8.11e-003	0.	
973	-7.5e-004	-8.e-003	0.	
974	-7.8439e-004	-7.8735e-003	0.	
975	-8.774e-004	-7.7821e-003	0.	
976	-1.0044e-003	-7.75e-003	0.	
977	-1.1304e-003	-7.7867e-003	0.	
978	-1.2201e-003	-7.8815e-003	0.	
979	-1.2498e-003	-8.0087e-003	0.	
980	-1.2113e-003	-8.1336e-003	0.	
981	-1.1151e-003	-8.2219e-003	0.	
982	-9.8656e-004	-8.2496e-003	0.	
983	-8.6177e-004	-8.2083e-003	0.	
984	-7.7561e-004	-8.1102e-003	0.	
985	2.5e-004	-8.e-003	0.	
986	2.1548e-004	-7.8732e-003	0.	
987	1.2247e-004	-7.7821e-003	0.	
988	-4.1746e-006	-7.75e-003	0.	
989	-1.297e-004	-7.7863e-003	0.	
990	-2.1963e-004	-7.8806e-003	0.	
991	-2.4986e-004	-8.0084e-003	0.	
992	-2.111e-004	-8.1339e-003	0.	
993	-1.1501e-004	-8.222e-003	0.	
994	1.3484e-005	-8.2496e-003	0.	
995	1.3814e-004	-8.2084e-003	0.	
996	2.2425e-004	-8.1105e-003	0.	
997	1.25e-003	-8.e-003	0.	
998	1.2158e-003	-7.8738e-003	0.	
999	1.1228e-003	-7.7823e-003	0.	
1000	9.9573e-004	-7.75e-003	0.	
1001	8.695e-004	-7.7868e-003	0.	
1002	7.7994e-004	-7.8814e-003	0.	
1003	7.5015e-004	-8.0087e-003	0.	
1004	7.8899e-004	-8.1341e-003	0.	
1005	8.8528e-004	-8.2221e-003	0.	
1006	1.014e-003	-8.2496e-003	0.	
1007	1.1385e-003	-8.2081e-003	0.	
1008	1.2245e-003	-8.11e-003	0.	
1009	2.25e-003	-8.e-003	0.	
1010	2.2158e-003	-7.8738e-003	0.	
1011	2.1226e-003	-7.7822e-003	0.	
1012	1.9961e-003	-7.75e-003	0.	
1013	1.8702e-003	-7.7863e-003	0.	
1014	1.7801e-003	-7.8811e-003	0.	
1015	1.7501e-003	-8.0084e-003	0.	
1016	1.7887e-003	-8.1336e-003	0.	
1017	1.885e-003	-8.222e-003	0.	
1018	2.0138e-003	-8.2496e-003	0.	
1019	2.1384e-003	-8.2082e-003	0.	
1020	2.2246e-003	-8.1098e-003	0.	
1021	-2.5e-003	1.25e-002	0.	
1022	-2.5e-003	-1.25e-002	0.	
1023	-2.5e-003	1.1581e-002	0.	
1024	-2.5e-003	1.0828e-002	0.	
1025	-2.5e-003	1.0211e-002	0.	
1026	-2.5e-003	9.7147e-003	0.	
1027	-2.5e-003	9.3242e-003	0.	
1028	-2.5e-003	9.0038e-003	0.	
1029	-2.5e-003	8.7413e-003	0.	
1030	-2.5e-003	8.5237e-003	0.	
1031	-2.5e-003	8.3337e-003	0.	
1032	-2.5e-003	8.1654e-003	0.	
1033	-2.5e-003	8.0034e-003	0.	
1034	-2.5e-003	7.8412e-003	0.	
1035	-2.5e-003	7.6757e-003	0.	
1036	-2.5e-003	7.4978e-003	0.	
1037	-2.5e-003	7.3085e-003	0.	
1038	-2.5e-003	7.1312e-003	0.	
1039	-2.5e-003	6.9703e-003	0.	
1040	-2.5e-003	6.8088e-003	0.	
1041	-2.5e-003	6.6305e-003	0.	
1042	-2.5e-003	6.4414e-003	0.	
1043	-2.5e-003	6.2658e-003	0.	
1044	-2.5e-003	6.104e-003	0.	
1045	-2.5e-003	5.9433e-003	0.	
1046	-2.5e-003	5.7792e-003	0.	
1047	-2.5e-003	5.6104e-003	0.	
1048	-2.5e-003	5.4335e-003	0.	
1049	-2.5e-003	5.25e-003	0.	
1050	-2.5e-003	5.0769e-003	0.	
1051	-2.5e-003	4.9166e-003	0.	
1052	-2.5e-003	4.7535e-003	0.	
1053	-2.5e-003	4.5738e-003	0.	
1054	-2.5e-003	4.3845e-003	0.	
1055	-2.5e-003	4.2105e-003	0.	
1056	-2.5e-003	4.051e-003	0.	
1057	-2.5e-003	3.8869e-003	0.	
1058	-2.5e-003	3.7118e-003	0.	
1059	-2.5e-003	3.5302e-003	0.	
1060	-2.5e-003	3.3505e-003	0.	
1061	-2.5e-003	3.1741e-003	0.	
1062	-2.5e-003	3.0061e-003	0.	
1063	-2.5e-003	2.8464e-003	0.	
1064	-2.5e-003	2.6801e-003	0.	
1065	-2.5e-003	2.4979e-003	0.	
1066	-2.5e-003	2.3104e-003	0.	
1067	-2.5e-003	2.1395e-003	0.	
1068	-2.5e-003	1.9819e-003	0.	
1069	-2.5e-003	1.8146e-003	0.	
1070	-2.5e-003	1.6319e-003	0.	
1071	-2.5e-003	1.4482e-003	0.	
1072	-2.5e-003	1.2758e-003	0.	
1073	-2.5e-003	1.1117e-003	0.	
1074	-2.5e-003	9.4949e-004	0.	
1075	-2.5e-003	7.8849e-004	0.	
1076	-2.5e-003	6.1881e-004	0.	
1077	-2.5e-003	4.3459e-004	0.	
1078	-2.5e-003	2.4788e-004	0.	
1079	-2.5e-003	7.8704e-005	0.	
1080	-2.5e-003	-7.7673e-005	0.	
1081	-2.5e-003	-2.4674e-004	0.	
1082	-2.5e-003	-4.3339e-004	0.	
1083	-2.5e-003	-6.177e-004	0.	
1084	-2.5e-003	-7.8747e-004	0.	
1085	-2.5e-003	-9.4849e-004	0.	
1086	-2.5e-003	-1.1107e-003	0.	
1087	-2.5e-003	-1.2748e-003	0.	
1088	-2.5e-003	-1.4471e-003	0.	
1089	-2.5e-003	-1.6307e-003	0.	
1090	-2.5e-003	-1.8135e-003	0.	
1091	-2.5e-003	-1.9809e-003	0.	
1092	-2.5e-003	-2.1385e-003	0.	
1093	-2.5e-003	-2.3092e-003	0.	
1094	-2.5e-003	-2.4967e-003	0.	
1095	-2.5e-003	-2.679e-003	0.	
1096	-2.5e-003	-2.8454e-003	0.	
1097	-2.5e-003	-3.0051e-003	0.	
1098	-2.5e-003	-3.173e-003	0.	
1099	-2.5e-003	-3.3494e-003	0.	
1100	-2.5e-003	-3.5291e-003	0.	
1101	-2.5e-003	-3.7106e-003	0.	
1102	-2.5e-003	-3.8859e-003	0.	
1103	-2.5e-003	-4.05e-003	0.	
1104	-2.5e-003	-4.2095e-003	0.	
1105	-2.5e-003	-4.3834e-003	0.	
1106	-2.5e-003	-4.5726e-003	0.	
1107	-2.5e-003	-4.7524e-003	0.	
1108	-2.5e-003	-4.9156e-003	0.	
1109	-2.5e-003	-5.0759e-003	0.	
1110	-2.5e-003	-5.2489e-003	0.	
1111	-2.5e-003	-5.4323e-003	0.	
1112	-2.5e-003	-5.6093e-003	0.	
1113	-2.5e-003	-5.7782e-003	0.	
1114	-2.5e-003	-5.9423e-003	0.	
1115	-2.5e-003	-6.103e-003	0.	
1116	-2.5e-003	-6.2647e-003	0.	
1117	-2.5e-003	-6.4402e-003	0.	
1118	-2.5e-003	-6.6293e-003	0.	
1119	-2.5e-003	-6.8077e-003	0.	
1120	-2.5e-003	-6.9693e-003	0.	
1121	-2.5e-003	-7.1301e-003	0.	
1122	-2.5e-003	-7.3074e-003	0.	
1123	-2.5e-003	-7.4967e-003	0.	
1124	-2.5e-003	-7.6746e-003	0.	
1125	-2.5e-003	-7.8402e-003	0.	
1126	-2.5e-003	-8.0023e-003	0.	
1127	-2.5e-003	-8.1644e-003	0.	
1128	-2.5e-003	-8.3326e-003	0.	
1129	-2.5e-003	-8.5224e-003	0.	
1130	-2.5e-003	-8.7399e-003	0.	
1131	-2.5e-003	-9.002e-003	0.	
1132	-2.5e-003	-9.322e-003	0.	
1133	-2.5e-003	-9.712e-003	0.	
1134	-2.5e-003	-1.0208e-002	0.	
1135	-2.5e-003	-1.0824e-002	0.	
1136	-2.5e-003	-1.1576e-002	0.	
1137	2.5e-003	-1.25e-002	0.	
1138	-1.482e-003	-1.25e-002	0.	
1139	-4.9046e-004	-1.25e-002	0.	
1140	4.8997e-004	-1.25e-002	0.	
1141	1.4815e-003	-1.25e-002	0.	
1142	2.5e-003	1.25e-002	0.	
1143	2.5e-003	-1.1581e-002	0.	
1144	2.5e-003	-1.0829e-002	0.	
1145	2.5e-003	-1.0212e-002	0.	
1146	2.5e-003	-9.7152e-003	0.	
1147	2.5e-003	-9.3247e-003	0.	
1148	2.5e-003	-9.0043e-003	0.	
1149	2.5e-003	-8.7418e-003	0.	
1150	2.5e-003	-8.5241e-003	0.	
1151	2.5e-003	-8.3341e-003	0.	
1152	2.5e-003	-8.1659e-003	0.	
1153	2.5e-003	-8.0038e-003	0.	
1154	2.5e-003	-7.8417e-003	0.	
1155	2.5e-003	-7.6763e-003	0.	
1156	2.5e-003	-7.4985e-003	0.	
1157	2.5e-003	-7.3093e-003	0.	
1158	2.5e-003	-7.1319e-003	0.	
1159	2.5e-003	-6.971e-003	0.	
1160	2.5e-003	-6.8096e-003	0.	
1161	2.5e-003	-6.6315e-003	0.	
1162	2.5e-003	-6.4424e-003	0.	
1163	2.5e-003	-6.2667e-003	0.	
1164	2.5e-003	-6.1049e-003	0.	
1165	2.5e-003	-5.9443e-003	0.	
1166	2.5e-003	-5.7803e-003	0.	
1167	2.5e-003	-5.6116e-003	0.	
1168	2.5e-003	-5.4347e-003	0.	
1169	2.5e-003	-5.2513e-003	0.	
1170	2.5e-003	-5.0782e-003	0.	
1171	2.5e-003	-4.9178e-003	0.	
1172	2.5e-003	-4.7549e-003	0.	
1173	2.5e-003	-4.5754e-003	0.	
1174	2.5e-003	-4.3861e-003	0.	
1175	2.5e-003	-4.212e-003	0.	
1176	2.5e-003	-4.0524e-003	0.	
1177	2.5e-003	-3.8885e-003	0.	
1178	2.5e-003	-3.7135e-003	0.	
1179	2.5e-003	-3.532e-003	0.	
1180	2.5e-003	-3.3523e-003	0.	
1181	2.5e-003	-3.1759e-003	0.	
1182	2.5e-003	-3.0078e-003	0.	
1183	2.5e-003	-2.8482e-003	0.	
1184	2.5e-003	-2.6821e-003	0.	
1185	2.5e-003	-2.5001e-003	0.	
1186	2.5e-003	-2.3125e-003	0.	
1187	2.5e-003	-2.1415e-003	0.	
1188	2.5e-003	-1.9839e-003	0.	
1189	2.5e-003	-1.8168e-003	0.	
1190	2.5e-003	-1.6343e-003	0.	
1191	2.5e-003	-1.4505e-003	0.	
1192	2.5e-003	-1.2781e-003	0.	
1193	2.5e-003	-1.1139e-003	0.	
1194	2.5e-003	-9.5176e-004	0.	
1195	2.5e-003	-7.9083e-004	0.	
1196	2.5e-003	-6.214e-004	0.	
1197	2.5e-003	-4.3746e-004	0.	
1198	2.5e-003	-2.5064e-004	0.	
1199	2.5e-003	-8.1252e-005	0.	
1200	2.5e-003	7.5193e-005	0.	
1201	2.5e-003	2.4395e-004	0.	
1202	2.5e-003	4.3037e-004	0.	
1203	2.5e-003	6.1487e-004	0.	
1204	2.5e-003	7.8482e-004	0.	
1205	2.5e-003	9.4584e-004	0.	
1206	2.5e-003	1.1079e-003	0.	
1207	2.5e-003	1.2719e-003	0.	
1208	2.5e-003	1.444e-003	0.	
1209	2.5e-003	1.6274e-003	0.	
1210	2.5e-003	1.8104e-003	0.	
1211	2.5e-003	1.9781e-003	0.	
1212	2.5e-003	2.1354e-003	0.	
1213	2.5e-003	2.3058e-003	0.	
1214	2.5e-003	2.4931e-003	0.	
1215	2.5e-003	2.6756e-003	0.	
1216	2.5e-003	2.8423e-003	0.	
1217	2.5e-003	3.0019e-003	0.	
1218	2.5e-003	3.1696e-003	0.	
1219	2.5e-003	3.3458e-003	0.	
1220	2.5e-003	3.5254e-003	0.	
1221	2.5e-003	3.7069e-003	0.	
1222	2.5e-003	3.8823e-003	0.	
1223	2.5e-003	4.0466e-003	0.	
1224	2.5e-003	4.2059e-003	0.	
1225	2.5e-003	4.3794e-003	0.	
